PR,Carolina,984,18.401042,-65.976222
PR,Carolina,985,18.358523,-65.964538
PR,Canovanas,985,18.395942,-65.896391
PR,Carolina,986,18.369252,-65.978922
PR,Carolina,987,18.364451,-65.938659
PR,Canovanas,987,18.348,-65.9478
PR,Trujillo Alto,987,18.378604,-65.97531
PR,Carolina,988,18.384799,-65.961051
MA,Agawam,1001,42.074229,-72.645607
MA,Amherst,1002,42.347276,-72.517505
MA,Pelham,1002,42.377991,-72.468298
MA,Barre,1005,42.400541,-72.115239
MA,Belchertown,1007,42.267357,-72.398915
MA,Brimfield,1010,42.119324,-72.202239
MA,Chester,1011,42.280273,-72.983694
MA,Chesterfield,1012,42.40351,-72.84921
MA,Chicopee,1013,42.140798,-72.608833
MA,Chicopee,1020,42.166279,-72.5881
MA,Chicopee,1022,42.197987,-72.56203
MA,Cummington,1026,42.458612,-72.889897
MA,Easthampton,1027,42.268533,-72.672099
MA,Westhampton,1027,42.30305,-72.77162
MA,East Longmeadow,1028,42.069828,-72.507534
MA,Feeding Hills,1030,42.064118,-72.673621
MA,Gilbertville,1031,42.31689,-72.18622
MA,Granby,1033,42.265446,-72.491348
MA,Granville,1034,42.06609,-72.85474
MA,Hadley,1035,42.353789,-72.55888
MA,Hampden,1036,42.06648,-72.41236
MA,Hatfield,1038,42.36997,-72.597953
MA,Haydenville,1039,42.37618,-72.70552
MA,Holyoke,1040,42.18584,-72.628668
MA,Springfield,1040,42.194151,-72.647266
MA,Huntington,1050,42.25,-72.8689
MA,Leeds,1053,42.351543,-72.697908
MA,Leverett,1054,42.46342,-72.49738
MA,Ludlow,1056,42.171815,-72.459529
MA,Monson,1057,42.113315,-72.324184
MA,Northampton,1060,42.323387,-72.626638
MA,Florence,1062,42.345646,-72.677315
MA,Oakham,1068,42.357466,-72.046529
MA,Palmer,1069,42.185367,-72.341906
MA,Shutesbury,1072,42.448904,-72.429568
MA,Southampton,1073,42.24135,-72.72426
MA,South Hadley,1075,42.24129,-72.59941
MA,Southwick,1077,42.061974,-72.753351
MA,Wales,1081,42.1048,-72.3182
MA,Ware,1082,42.2513,-72.262499
MA,Warren,1083,42.219026,-72.189415
MA,Westfield,1085,42.153498,-72.728871
MA,West Springfield,1089,42.10807,-72.62119
MA,West Warren,1092,42.190974,-72.222884
MA,Whately,1093,42.45071,-72.60935
MA,Wilbraham,1095,42.11125,-72.443222
MA,Williamsburg,1096,42.3914,-72.73088
MA,Worthington,1098,42.414841,-72.938542
MA,Springfield,1101,42.110857,-72.571851
MA,Springfield,1102,42.125284,-72.529179
MA,Springfield,1103,42.102829,-72.585855
MA,Springfield,1104,42.133086,-72.573708
MA,Springfield,1105,42.101294,-72.580303
MA,Longmeadow,1106,42.052435,-72.566206
MA,Springfield,1107,42.119915,-72.61483
MA,Springfield,1108,42.08863,-72.558829
MA,Springfield,1109,42.11312,-72.56458
MA,Springfield,1118,42.095599,-72.514149
MA,Springfield,1119,42.11386,-72.511521
MA,Springfield,1128,42.09732,-72.4923
MA,Springfield,1129,42.125526,-72.484384
MA,Indian Orchard,1151,42.154873,-72.493875
MA,Springfield,1151,42.15734,-72.50682
MA,Pittsfield,1201,42.45911,-73.22077
MA,Adams,1220,42.619554,-73.12117
MA,Becket,1223,42.3316,-73.08285
MA,Cheshire,1225,42.563883,-73.158632
MA,Dalton,1226,42.475545,-73.176882
MA,Great Barrington,1230,42.250197,-73.328437
MA,Hinsdale,1235,42.438189,-73.122945
MA,Hancock,1237,42.576847,-73.299169
MA,Lanesborough,1237,42.513325,-73.220565
MA,Lee,1238,42.307864,-73.24772
MA,Lenox,1240,42.35164,-73.258933
MA,Great Barrington,1244,42.12032,-73.26869
MA,Monterey,1245,42.178886,-73.216059
MA,Clarksburg,1247,42.718343,-73.103528
MA,Florida,1247,42.69322,-73.03747
MA,North Adams,1247,42.659212,-73.105049
MA,Otis,1253,42.207126,-73.096055
MA,Richmond,1254,42.38148,-73.36717
MA,Savoy,1256,42.56935,-72.99522
MA,Sheffield,1257,42.105865,-73.374361
MA,Williamstown,1267,42.671871,-73.240948
MA,Greenfield,1301,42.59655,-72.621777
MA,Leyden,1301,42.691467,-72.627565
MA,Ashfield,1330,42.508366,-72.811073
MA,Athol,1331,42.582672,-72.204474
MA,Phillipston,1331,42.548016,-72.133624
MA,Bernardston,1337,42.666093,-72.561474
MA,Charlemont,1339,42.626978,-72.874055
MA,Colrain,1340,42.67592,-72.69672
MA,Conway,1341,42.50919,-72.67305
MA,Erving,1344,42.589195,-72.485013
MA,Heath,1346,42.701247,-72.829857
MA,Montague,1351,42.5878,-72.54272
MA,New Salem,1355,42.5213,-72.35789
MA,Northfield,1360,42.68387,-72.484794
MA,Orange,1364,42.58736,-72.30984
MA,Petersham,1366,42.484345,-72.191099
MA,Rowe,1367,42.704083,-72.888836
MA,Royalston,1368,42.6776,-72.1441
MA,Shelburne Falls,1370,42.608631,-72.735021
MA,South Deerfield,1373,42.481326,-72.605076
MA,Sunderland,1375,42.46217,-72.57543
MA,Turners Falls,1376,42.597904,-72.522443
MA,Gill,1376,42.648988,-72.497852
MA,Warwick,1378,42.68725,-72.336817
MA,Fitchburg,1420,42.581,-71.8215
MA,Ashburnham,1430,42.602726,-71.921152
MA,Ashby,1431,42.67886,-71.82327
MA,Ayer,1432,42.566732,-71.579514
MA,Devens,1434,42.548649,-71.606549
MA,Baldwinville,1436,42.60504,-72.07517
MA,East Templeton,1438,42.560727,-72.039704
MA,Gardner,1440,42.574042,-71.982409
MA,Groton,1450,42.617216,-71.579041
MA,Harvard,1451,42.49745,-71.584918
MA,Hubbardston,1452,42.474321,-72.007956
MA,Leominster,1453,42.521975,-71.76498
MA,Littleton,1460,42.541428,-71.507586
MA,Lunenburg,1462,42.597466,-71.718727
MA,Pepperell,1463,42.673864,-71.591346
MA,Shirley,1464,42.539764,-71.65731
MA,Templeton,1468,42.55394,-72.067144
MA,Townsend,1469,42.67007,-71.713
MA,Westminster,1473,42.52865,-71.875827
MA,Winchendon,1475,42.683963,-72.052057
MA,Auburn,1501,42.208352,-71.836883
MA,Berlin,1503,42.381169,-71.639627
MA,Blackstone,1504,42.029986,-71.538207
MA,Boylston,1505,42.370958,-71.721404
MA,Brookfield,1506,42.214013,-72.097119
MA,Charlton,1507,42.132045,-71.971592
MA,Clinton,1510,42.408234,-71.701043
MA,East Brookfield,1515,42.232587,-72.037048
MA,Douglas,1516,42.06759,-71.69996
MA,Fiskdale,1518,42.16059,-72.127468
MA,Grafton,1519,42.211611,-71.694732
MA,Holden,1520,42.337435,-71.851342
MA,Holland,1521,42.06547,-72.1599
MA,Jefferson,1522,42.363029,-71.888263
MA,Lancaster,1523,42.46824,-71.67529
MA,Leicester,1524,42.223142,-71.912188
MA,Millbury,1527,42.188061,-71.772927
MA,Millville,1529,42.033396,-71.577508
MA,New Braintree,1531,42.317467,-72.121958
MA,Northborough,1532,42.32424,-71.64786
MA,Northbridge,1534,42.154114,-71.649238
MA,North Brookfield,1535,42.278864,-72.079811
MA,North Grafton,1536,42.238383,-71.702221
MA,Oxford,1540,42.107295,-71.870035
MA,Princeton,1541,42.44243,-71.84371
MA,Rutland,1543,42.369864,-71.954661
MA,Shrewsbury,1545,42.283845,-71.693335
MA,Southbridge,1550,42.08121,-72.022706
MA,South Grafton,1560,42.179341,-71.695087
MA,Spencer,1562,42.24149,-71.98406
MA,Sterling,1564,42.41217,-71.777055
MA,Sturbridge,1566,42.112846,-72.095053
MA,Upton,1568,42.1634,-71.615874
MA,Uxbridge,1569,42.083795,-71.62569
MA,Webster,1570,42.043055,-71.868651
MA,Dudley,1571,42.057329,-71.885883
MA,Westborough,1581,42.293114,-71.604186
MA,West Boylston,1583,42.37216,-71.786946
MA,West Brookfield,1585,42.238728,-72.132807
MA,Whitinsville,1588,42.108739,-71.657105
MA,Sutton,1590,42.142559,-71.773685
MA,Worcester,1602,42.269346,-71.820391
MA,Worcester,1603,42.24787,-71.82468
MA,Worcester,1604,42.256451,-71.787384
MA,Worcester,1605,42.272986,-71.809659
MA,Worcester,1606,42.305635,-71.801599
MA,Worcester,1607,42.233786,-71.79619
